Date,Open,High,Low,Close,Volume_From,Volume_To,Year
2022-02-17,40545.09,40980.65,39496.7,39994.66,32514.79,1308787736.51,2022
2022-02-18,39994.66,40464.62,39664.71,40107.12,11674.81,467744109.72,2022
2022-02-19,40107.12,40142.98,38019.97,38397.25,23028.66,890707081.68,2022
2022-02-20,38397.25,39495.33,36862.52,37037.39,47549.32,1819938918.66,2022
2022-02-21,37037.39,38458.26,36371.68,38267.75,42886.39,1605539398.15,2022
2022-02-22,38267.75,39260.51,37083.83,37270.85,31850.78,1218156854.61,2022
2022-02-23,37270.85,39182.44,34349.58,38353.62,93348.71,3367553842.97,2022
2022-02-24,38353.62,39710.26,38043.51,39239.77,39454.29,1536575836.24,2022
2022-02-25,39239.77,40228.13,38605.65,39134.83,18649.99,732995982.54,2022
2022-02-26,39134.83,39861.91,37039.71,37714.96,30834.07,1184510440.64,2022
2022-02-27,37714.96,43953.92,37473.3,43189.46,55323.43,2231772118.95,2022
2022-02-28,43189.46,44883.1,42893.5,44428.47,48462.11,2121207162.06,2022
2022-03-01,44428.47,45069.78,43387.92,43935.37,37389.51,1652867992.22,2022
2022-03-02,43935.37,44079.17,41852.46,42474.37,36512.65,1565020513.9,2022
2022-03-03,42474.37,42520.95,38621.24,39154.4,50126.39,2043287977.87,2022
2022-03-04,39154.4,39596.42,38652.98,39407.02,15938.79,624289503.91,2022
2022-03-05,39407.02,39686.74,38133.84,38428.92,21034.62,818379145.11,2022
2022-03-06,38428.92,39536.14,37191.99,38030.63,40474.56,1547870219.6,2022
2022-03-07,38030.63,39361.33,37905.43,38748.52,35521.85,1373819361.89,2022
2022-03-08,38748.52,42557.95,38685.96,41962.85,47211.82,1960521974.24,2022
2022-03-09,41962.85,42043.56,38853.45,39443.42,42472.49,1683595949.7,2022
2022-03-10,39443.42,40221.93,38261.24,38741.03,39197.4,1527385235.35,2022
2022-03-11,38741.03,39414.02,38696.52,38805.53,11886.69,464694957.41,2022
2022-03-12,38805.53,39254.88,37633.11,37796.31,17796.13,687723583.56,2022
2022-03-13,37796.31,39802.89,37566.52,39696.28,32100.73,1245884221.15,2022
2022-03-14,39696.28,39863.78,38259.88,39314.86,30642.09,1196862773.71,2022
2022-03-15,39314.86,41638.54,38933.24,41133.64,54967.36,2217384588.25,2022
2022-03-16,41133.64,41441.08,40581.36,40956.79,18001.83,736387236.02,2022
2022-03-17,40956.79,42250.94,40230.1,41790.97,31863.74,1310605069.99,2022
2022-03-18,41790.97,42367.55,41549.61,42235.02,15244.76,638860853.99,2022
2022-03-19,42235.02,42297.3,40979.25,41243.16,15580.67,647551620.15,2022
2022-03-20,41243.16,41510.03,40555.57,41043.9,21865.63,897693606.33,2022
2022-03-21,41043.9,43287.39,40923.9,42380.11,37636.83,1597913842.6,2022
2022-03-22,42380.11,43021.74,41806.4,42904.1,26406.13,1116852856.74,2022
2022-03-23,42904.1,44230.66,42653.71,44006.77,34879.48,1514036890.73,2022
2022-03-24,44006.77,45112.71,43629.05,44331.36,34465.44,1529847572.88,2022
2022-03-25,44331.36,44811.3,44108.04,44542.31,11559.16,513402297.27,2022
2022-03-26,44542.31,46896.6,44449.41,46842.14,22676.91,1035071605.98,2022
2022-03-27,46842.14,48208.48,46669.19,47128.71,35796.78,1697234773.76,2022
2022-03-28,47128.71,48054.67,47018.87,47445.3,27820.54,1324122253.95,2022
2022-03-29,47445.3,47690.62,46606.97,47056.41,24550.14,1158606188.62,2022
2022-03-30,47056.41,47599.87,45220.41,45522.65,29105.61,1350600519.47,2022
2022-03-31,45522.65,46726.2,44256.66,46299.75,34247.82,1558891962.07,2022
2022-04-01,46299.75,47208.84,45655.15,45822.28,16494.27,765849775.02,2022
2022-04-02,45822.28,47432.6,45565.57,46414.26,17415.21,809819360.86,2022
2022-04-03,46414.26,46893.71,45136.03,46609.36,24886.34,1145480471.77,2022
2022-04-04,46609.36,47187.66,45382.83,45501.58,24206.2,1118296319.71,2022
2022-04-05,45501.58,45518.32,43129.76,43177.78,43268.81,1918395755.34,2022
2022-04-06,43177.78,43894.7,42766.45,43466.21,22801.41,989892880.8,2022
2022-04-07,43466.21,43982.39,42123.42,42273.38,25455.2,1098738940.21,2022
2022-04-08,42273.38,42813.04,42136.04,42768.61,9050.96,384171498.87,2022
2022-04-09,42768.61,43442.48,41921.59,42153.77,12859.53,549311405.43,2022
2022-04-10,42153.77,42422.86,39229.4,39536.71,34885.37,1423397890.93,2022
2022-04-11,39536.71,40673.93,39266.86,40086.66,27198.43,1087667635.69,2022
2022-04-12,40086.66,41538.17,39591.74,41150.33,24390.05,990022174.31,2022
2022-04-13,41150.33,41503.56,39587.14,39951.63,21473.52,870654332.34,2022
2022-04-14,39951.63,40800.76,39779.2,40563.69,13944.94,561514975.78,2022
2022-04-15,40563.69,40698.01,40019.08,40392.55,7771.05,313875941.14,2022
2022-04-16,40392.55,40602.63,39563.9,39688.16,9701.08,389893199.53,2022
2022-04-17,39688.16,41096.46,38569.14,40811.03,27721.5,1101204133.54,2022
2022-04-18,40811.03,41755.93,40588.12,41504.44,18644.77,768239204.72,2022
2022-04-19,41504.44,42208.1,40919.04,41375.35,25834.31,1072814871.19,2022
2022-04-20,41375.35,42996.5,39864.73,40490.97,31792.3,1324052657.83,2022
2022-04-21,40490.97,40794.73,39190.22,39716.04,28863.91,1154693915.31,2022
2022-04-22,39716.04,39988.54,39305.67,39445.97,11481.51,455659637.8,2022
2022-04-23,39445.97,39943.44,39044.29,39466.26,12668.56,501272140.43,2022
2022-04-24,39466.26,40590.8,38234.7,40437.52,38636.23,1514243711.31,2022
2022-04-24,39466.26,40590.8,38234.7,40437.52,38636.23,1514243711.31,2022
2022-04-25,40437.52,40797.85,37726.59,38117.39,38188.24,1492483889.14,2022
2022-04-26,38117.39,39465.62,37900.6,39252.04,34510.32,1341340920.21,2022
2022-04-27,39252.04,40386.5,38892.1,39749.75,29981.12,1188927763.73,2022
2022-04-28,39749.75,39922.6,38179.15,38594.22,24745.92,964020058.19,2022
2022-04-29,38594.22,38788.01,37607.77,37650.13,13696.14,525291276.33,2022
2022-04-30,37650.13,38668.0,37461.76,38480.53,17299.6,659030267.75,2022
2022-05-01,38480.53,39155.96,38057.31,38513.01,29810.45,1152557748.76,2022
2022-05-02,38513.01,38644.5,37519.23,37725.38,28729.95,1095654277.96,2022
2022-05-03,37725.38,40004.37,37665.8,39680.21,36519.07,1426469839.29,2022
2022-05-04,39680.21,39831.19,35616.74,36546.86,51315.2,1920976838.73,2022
2022-05-05,36546.86,36654.02,35318.86,36009.89,46629.65,1682230363.22,2022
2022-05-06,36009.89,36129.02,34837.06,35469.21,20043.0,713980596.97,2022
2022-05-07,35469.21,35503.12,33732.4,34033.77,41023.3,1413921299.77,2022
2022-05-08,34033.77,34229.57,30068.1,30076.9,108479.24,3472851115.69,2022
2022-05-09,30076.9,32625.41,29836.19,31013.12,103840.6,3244062170.09,2022
2022-05-10,31013.12,32136.04,28087.41,29017.21,131586.22,3967102738.94,2022
2022-05-11,29017.21,30085.67,25835.61,28915.72,160835.32,4501368166.33,2022
2022-05-12,28915.72,30964.26,28700.17,29244.83,64448.46,1942170683.15,2022
2022-05-13,29244.83,30274.18,28588.99,30050.31,28759.56,845013800.63,2022
2022-05-14,30050.31,31406.35,29462.91,31296.11,26775.5,810199953.22,2022
2022-05-15,31296.11,31296.19,29104.45,29838.5,41520.45,1242326194.24,2022
2022-05-16,29838.5,30744.47,29434.76,30415.91,33082.29,1000070390.57,2022
2022-05-17,30415.91,30673.66,28610.2,28667.29,44949.69,1322816665.45,2022
2022-05-18,28667.29,30505.0,28653.17,30282.48,48991.36,1453211639.97,2022
2022-05-19,30282.48,30725.44,28698.31,29166.15,57051.25,1692088244.46,2022
2022-05-20,29166.15,29613.15,28924.28,29410.72,15780.21,462392582.18,2022
2022-05-21,29410.72,30454.36,29219.51,30264.29,21390.13,639923811.62,2022
2022-05-22,30264.29,30634.84,28861.27,29075.68,38286.66,1147137210.63,2022
2022-05-23,29075.68,29800.48,28629.55,29630.05,28263.22,826118559.89,2022
2022-05-24,29630.05,30189.17,29321.43,29508.27,26906.19,800315804.06,2022
2022-05-25,29508.27,29848.6,28060.72,29188.71,45080.31,1314694988.34,2022
2022-05-26,29188.71,29359.16,28251.91,28597.33,36570.36,1054644721.04,2022
2022-05-27,28597.33,29234.85,28504.59,29013.53,12661.88,365397751.75,2022
2022-05-28,29013.53,29548.72,28820.15,29452.23,12840.42,374906552.33,2022
2022-05-29,29452.23,32161.5,29287.63,31716.41,46295.9,1426112899.49,2022
2022-05-30,31716.41,32367.02,31203.31,31782.16,32446.48,1028808882.28,2022
2022-05-31,31782.16,31956.43,29324.1,29789.58,43767.18,1343136773.16,2022
2022-06-01,29789.58,30647.18,29574.16,30439.63,31049.7,932339972.84,2022
2022-06-02,30439.63,30676.7,29249.37,29680.3,24607.85,734000142.92,2022
2022-06-03,29680.3,29953.65,29466.57,29845.48,10446.72,310298122.38,2022
2022-06-04,29845.48,30151.31,29516.97,29897.9,10423.68,311392830.2,2022
2022-06-05,29897.9,31740.27,29876.22,31353.78,34484.33,1076503583.85,2022
2022-06-06,31353.78,31551.28,29210.15,31111.75,44308.05,1340573593.65,2022
2022-06-07,31111.75,31305.48,29839.64,30189.27,27741.65,844411303.8,2022
2022-06-08,30189.27,30677.87,29924.47,30082.94,20555.57,620735850.86,2022
2022-06-09,30082.94,30336.9,28839.92,29067.38,38461.6,1133049950.35,2022
2022-06-10,29067.38,29414.37,28105.18,28389.49,24313.37,696986226.28,2022
2022-06-11,28389.49,28519.32,26570.67,26587.35,38522.37,1060464718.45,2022
2022-06-12,26587.35,26871.6,21976.15,22471.59,169741.38,4089411013.33,2022
2022-06-13,22471.59,23214.28,20837.64,22118.37,93509.58,2063908671.45,2022
2022-06-14,22118.37,22743.84,20083.9,22566.73,118629.55,2516136880.34,2022
2022-06-15,22566.73,22961.17,20209.17,20372.85,62443.29,1326876814.5,2022
2022-06-16,20372.85,21330.5,20221.24,20432.26,63610.58,1312456705.74,2022
2022-06-17,20432.26,20722.69,17600.75,18954.25,100138.03,1898530847.49,2022
2022-06-18,18954.25,20776.87,17936.0,20553.48,61181.89,1190970309.62,2022
2022-06-19,20553.48,21016.02,19616.32,20550.91,48976.59,995940744.76,2022
2022-06-20,20550.91,21694.7,20339.03,20699.21,45262.22,954292227.72,2022
2022-06-21,20699.21,20862.67,19756.23,19956.16,50640.15,1027725806.49,2022
2022-06-22,19956.16,21195.95,19870.07,21098.41,40647.06,836636021.34,2022
2022-06-23,21098.41,21528.86,20717.47,21219.46,40303.85,850728330.88,2022
2022-06-24,21219.46,21587.06,20902.05,21474.19,21604.15,459148971.07,2022
2022-06-25,21474.19,21855.84,20968.82,21031.85,20812.53,445023789.79,2022
2022-06-26,21031.85,21505.42,20553.32,20718.16,30683.89,643546203.12,2022
2022-06-27,20718.16,21184.16,20179.52,20251.96,32936.56,680727935.72,2022
2022-06-28,20251.96,20402.7,19844.86,20094.16,37366.3,751143299.02,2022
2022-06-29,20094.16,20138.96,18622.86,19908.49,56316.14,1084138608.25,2022
2022-06-30,19908.49,20817.65,18952.12,19249.33,62287.55,1220917103.86,2022
2022-07-01,19249.33,19419.25,18965.44,19225.66,20447.36,393018265.78,2022
2022-07-02,19225.66,19617.18,18768.2,19294.21,22431.91,430213883.45,2022
2022-07-03,19294.21,20313.34,19036.44,20212.81,31698.75,623812499.17,2022
2022-07-04,20212.81,20725.51,19284.32,20158.69,46669.86,931653558.35,2022
2022-07-05,20158.69,20637.99,19749.93,20545.04,39337.75,794040793.32,2022
2022-07-06,20545.04,21840.22,20242.62,21611.8,50417.79,1059807101.57,2022
2022-07-07,21611.8,22377.17,21183.19,21592.65,56687.83,1233183200.22,2022
2022-07-08,21592.65,21942.8,21328.96,21582.17,21058.31,455218724.75,2022
2022-07-09,21582.17,21591.09,20671.26,20846.53,23037.78,485593616.02,2022
2022-07-10,20846.53,20852.04,19872.03,19944.25,37062.98,756481179.49,2022
2022-07-11,19944.25,20036.49,19230.29,19309.71,44319.07,873486517.39,2022
2022-07-12,19309.71,20274.83,18919.1,20230.81,60187.72,1176644137.94,2022
2022-07-13,20230.81,20869.51,19620.06,20577.38,50524.15,1021414563.11,2022
2022-07-14,20577.38,21185.15,20373.45,20827.27,35888.21,747216252.44,2022
2022-07-15,20827.27,21574.75,20481.02,21199.01,27875.55,586102523.47,2022
2022-07-16,21199.01,21658.47,20752.85,20792.81,25674.37,544609266.04,2022
2022-07-17,20792.81,22749.06,20760.73,22447.39,66744.81,1466428849.49,2022
2022-07-18,22447.39,23790.89,21588.2,23399.91,79216.86,1796378775.92,2022
2022-07-19,23399.91,24276.14,22923.14,23222.77,74279.35,1752951921.32,2022
2022-07-20,23222.77,23419.67,22348.64,23153.54,52462.17,1201004931.31,2022
2022-07-21,23153.54,23749.68,22513.01,22686.32,42569.62,987692728.11,2022
2022-07-22,22686.32,22997.6,21953.76,22452.14,25789.53,577941932.27,2022
2022-07-23,22452.14,23012.74,22270.07,22585.4,22222.43,504031294.93,2022
2022-07-24,22585.4,22660.92,21268.28,21305.59,42928.78,940453686.83,2022
2022-07-25,21305.59,21341.58,20733.24,21258.08,38536.61,809969148.7,2022
2022-07-26,21258.08,23101.9,21049.67,22960.19,52722.03,1159394788.9,2022
2022-07-27,22960.19,24196.42,22599.92,23855.65,55708.07,1303025378.67,2022
2022-07-28,23855.65,24416.37,23444.29,23769.15,42343.73,1011106548.39,2022
2022-07-29,23769.15,24619.11,23521.46,23646.03,32275.85,778025187.47,2022
2022-07-30,23646.03,24187.18,23243.11,23308.14,23010.79,545406548.92,2022
2022-07-31,23308.14,23504.29,22866.94,23271.57,31489.52,730342406.93,2022
2022-08-01,23271.57,23451.58,22668.87,22991.49,34258.27,787698099.6,2022
2022-08-02,22991.49,23615.71,22695.67,22825.25,44757.6,1039306431.63,2022
2022-08-03,22825.25,23228.89,22418.27,22622.99,36540.64,835033359.1,2022
2022-08-04,22622.99,23473.92,22590.7,23319.22,50480.51,1166014614.12,2022
2022-08-05,23319.22,23350.56,22922.93,22956.4,17293.89,400822462.12,2022
2022-08-06,22956.4,23400.38,22854.01,23179.86,16799.46,388274452.92,2022
2022-08-07,23179.86,24244.59,23162.43,23817.72,40870.37,976262666.12,2022
2022-08-08,23817.72,23923.56,22881.18,23156.66,38306.57,894336181.98,2022
2022-08-09,23156.66,24216.73,22674.6,23959.67,52668.46,1241926276.36,2022
2022-08-10,23959.67,24895.61,23867.0,23943.36,54803.51,1338354341.04,2022
2022-08-11,23943.36,24458.75,23609.84,24412.17,34031.35,816924712.5,2022
2022-08-12,24412.17,24892.27,24306.08,24449.86,28921.35,710217434.56,2022
2022-08-13,24449.86,25012.36,24160.64,24313.71,36035.79,886604908.12,2022
2022-08-14,24313.71,25203.38,23783.19,24101.69,54754.47,1331189946.12,2022
2022-08-15,24101.69,24247.12,23673.2,23858.64,36536.46,874700819.79,2022
2022-08-16,23858.64,24442.02,23185.14,23338.03,45577.22,1079499588.63,2022
2022-08-17,23338.03,23595.74,23115.03,23201.51,24887.85,582346641.96,2022
2022-08-18,23201.51,23202.7,20801.31,20833.43,81701.33,1770449474.07,2022
2022-08-19,20833.43,21361.45,20772.5,21142.06,38001.61,803223608.15,2022
2022-08-20,21142.06,21744.02,21074.63,21514.79,30413.31,650828688.99,2022
2022-08-21,21514.79,21524.9,20908.27,21399.66,44291.12,940511413.54,2022
2022-08-22,21399.66,21675.25,20896.83,21520.62,41086.01,879396196.46,2022
2022-08-23,21520.62,21879.03,21154.75,21369.05,42427.08,912147556.2,2022
2022-08-24,21369.05,21811.37,21314.81,21565.47,31215.69,674553131.93,2022
2022-08-25,21565.47,21856.85,20121.8,20247.99,74178.49,1564850841.73,2022
2022-08-26,20247.99,20363.82,19828.05,20038.42,38543.24,774590756.91,2022
2022-08-27,20038.42,20155.59,19527.69,19554.08,29985.28,597441164.24,2022
2022-08-28,19554.08,20415.53,19548.16,20292.37,52176.52,1043661877.31,2022
2022-08-29,20292.37,20574.12,19548.55,19813.51,70062.98,1405744450.56,2022
2022-08-30,19813.51,20483.64,19804.19,20050.28,57684.46,1165077708.26,2022
2022-08-31,20050.28,20204.51,19571.05,20129.93,44971.29,896421556.74,2022
2022-09-01,20129.93,20439.1,19760.56,19957.44,41618.91,836881983.68,2022
2022-09-02,19957.44,20052.13,19659.2,19834.79,17139.2,339922228.57,2022
2022-09-03,19834.79,20022.47,19591.33,20003.46,19536.47,387149235.82,2022
2022-09-04,20003.46,20051.73,19638.59,19793.29,26176.62,518213568.45,2022
2022-09-05,19793.29,20177.38,18707.09,18791.95,73359.14,1428040857.48,2022
2022-09-06,18791.95,19458.77,18559.15,19287.52,50808.95,961396794.5,2022
2022-09-07,19287.52,19452.91,19023.78,19321.77,44210.78,850349370.86,2022
2022-09-08,19321.77,21559.78,19299.24,21369.73,79722.17,1657848347.88,2022
2022-09-09,21369.73,21807.62,21138.54,21655.13,35129.91,752905078.21,2022
2022-09-10,21655.13,21850.77,21366.74,21836.45,27756.78,600008216.45,2022
2022-09-11,21836.45,22482.54,21567.71,22400.52,57121.32,1264510737.92,2022
2022-09-12,22400.52,22767.89,19914.37,20173.77,83591.14,1788207293.16,2022
2022-09-13,20173.77,20530.34,19652.44,20233.68,52796.4,1065222653.27,2022
2022-09-14,20233.68,20333.61,19529.68,19700.15,44724.05,892897629.94,2022
2022-09-15,19700.15,19889.64,19346.99,19804.02,48209.89,948028635.91,2022
2022-09-16,19804.02,20189.93,19756.39,20118.35,36248.24,723991455.67,2022
2022-09-17,20118.35,20120.58,19345.98,19417.72,31514.24,622064584.36,2022
2022-09-18,19417.72,19681.29,18292.38,19541.28,67942.65,1289079956.8,2022
2022-09-19,19541.28,19634.28,18735.87,18879.95,58735.22,1124075891.27,2022
2022-09-20,18879.95,19744.77,18189.92,18468.05,95072.31,1811417134.73,2022
2022-09-21,18468.05,19509.87,18366.46,19405.96,96116.87,1827681691.12,2022
2022-09-22,19405.96,19500.17,18540.64,19291.13,66475.93,1261371285.29,2022
2022-09-23,19291.13,19308.47,18813.25,18924.39,29706.93,566563739.62,2022
2022-09-24,18924.39,19172.03,18652.6,18809.94,28763.0,544445399.91,2022
2022-09-25,18809.94,19316.15,18689.2,19230.96,98706.77,1874981288.59,2022
2022-09-26,19230.96,20377.45,18832.07,19081.4,105641.68,2089386131.83,2022
2022-09-27,19081.4,19774.99,18494.71,19412.67,93863.47,1792918120.6,2022
2022-09-28,19412.67,19641.07,18848.01,19593.46,68669.51,1327829608.79,2022
2022-09-29,19593.46,20180.46,19201.02,19425.63,73013.93,1428753976.44,2022
2022-09-30,19425.63,19482.38,19188.77,19313.96,14808.24,286091612.81,2022
2022-10-01,19313.96,19394.33,18929.91,19058.15,25352.29,485799328.96,2022
2022-10-02,19058.15,19697.23,18988.8,19632.35,57248.95,1106456268.73,2022
2022-10-03,19632.35,20459.26,19499.64,20344.58,64461.86,1290593290.94,2022
2022-10-04,20344.58,20366.34,19757.31,20160.74,59503.18,1195512448.37,2022
2022-10-05,20160.74,20449.46,19866.54,19965.12,74646.94,1502842418.9,2022
2022-10-06,19965.12,20058.36,19331.73,19532.81,59698.47,1177831670.26,2022
2022-10-07,19532.81,19625.41,19273.73,19419.32,17433.49,339438324.44,2022
2022-10-08,19419.32,19558.67,19325.6,19442.41,19856.73,386265984.43,2022
2022-10-09,19442.41,19526.12,19052.64,19131.36,44380.54,856332007.87,2022
2022-10-10,19131.36,19263.78,18858.74,19058.29,61563.85,1173375200.58,2022
2022-10-11,19058.29,19231.72,18977.33,19154.85,38948.93,744262154.09,2022
2022-10-12,19154.85,19504.63,18229.27,19378.91,88597.27,1669767296.93,2022
2022-10-13,19378.91,19946.24,19085.87,19182.01,73991.58,1445859713.35,2022
2022-10-14,19182.01,19226.15,18989.54,19069.72,15194.3,290658263.23,2022
2022-10-15,19069.72,19424.55,19065.87,19264.26,15790.4,303391318.02,2022
2022-10-16,19264.26,19676.02,19159.47,19550.49,42730.12,831592233.83,2022
2022-10-17,19550.49,19698.1,19095.12,19330.29,60022.88,1167039781.8,2022
2022-10-18,19330.29,19359.2,19075.49,19123.89,49128.58,943284685.97,2022
2022-10-19,19123.89,19339.65,18927.42,19043.54,65084.73,1244652119.42,2022
2022-10-20,19043.54,19248.63,18696.2,19166.4,62640.06,1191982244.05,2022
2022-10-21,19166.4,19254.68,19116.62,19207.57,16403.84,314703377.71,2022
2022-10-22,19207.57,19687.8,19081.67,19572.6,31309.01,607568457.44,2022
2022-10-23,19572.6,19593.09,19164.18,19331.06,63448.35,1228052555.79,2022
2022-10-24,19331.06,20414.92,19243.03,20087.18,103329.66,2052122456.45,2022
2022-10-25,20087.18,21013.26,20059.27,20776.76,118988.74,2453067543.31,2022
2022-10-26,20776.76,20876.24,20207.09,20295.28,88046.28,1813055358.34,2022
2022-10-27,20295.28,20751.67,20031.32,20599.89,78334.3,1597589795.85,2022
2022-10-28,20599.89,21064.84,20564.11,20820.19,58585.18,1219658735.57,2022
2022-10-29,20820.19,20936.41,20523.41,20630.65,38497.09,797587682.85,2022
2022-10-30,20630.65,20833.31,20242.91,20492.56,61486.04,1260610163.71,2022
2022-10-31,20492.56,20684.6,20336.33,20480.27,48670.97,997276692.3,2022
2022-11-01,20480.27,20801.56,20061.18,20150.33,91094.84,1861306372.17,2022
2022-11-02,20150.33,20385.92,20040.32,20207.99,54134.03,1095711784.35,2022
2022-11-03,20207.99,21295.37,20182.9,21150.6,97929.56,2037648086.91,2022
2022-11-04,21150.6,21471.49,21085.76,21301.57,33103.84,706196028.56,2022
2022-11-05,21301.57,21363.27,20893.65,20910.59,27700.95,586960236.65,2022
2022-11-06,20910.59,21066.63,20395.49,20593.73,72622.36,1506814091.81,2022
2022-11-07,20593.73,20672.25,17452.87,18544.7,208299.18,4026079371.74,2022
2022-11-08,18544.7,18581.64,15546.97,15820.02,245518.91,4215919087.89,2022
2022-11-09,15820.02,18113.28,15674.81,17559.67,167486.58,2835119228.72,2022
2022-11-10,17559.67,17644.1,16383.43,17007.72,103948.83,1767514338.22,2022
2022-11-11,17007.72,17067.53,16603.78,16773.9,34631.17,582536367.95,2022
2022-11-12,16773.9,16921.72,16235.01,16307.47,35382.36,586182485.99,2022
2022-11-13,16307.47,17157.81,15797.71,16592.04,84268.36,1384247874.05,2022
2022-11-14,16592.04,17091.76,16509.15,16879.14,76202.66,1282932319.76,2022
2022-11-15,16879.14,16988.63,16373.11,16648.05,64606.13,1075046774.52,2022
2022-11-16,16648.05,16731.41,16405.81,16680.21,39166.08,650179026.0,2022
2022-11-17,16680.21,16975.14,16531.77,16677.95,45048.23,753255014.89,2022
2022-11-18,16677.95,16798.75,16539.01,16683.72,17003.18,282884885.11,2022
2022-11-19,16683.72,16730.0,16169.2,16253.6,28587.86,470894190.07,2022
2022-11-20,16253.6,16272.47,15480.69,15760.19,80853.23,1289350720.98,2022
2022-11-21,15760.19,16277.08,15600.3,16198.25,74140.47,1184556737.9,2022
2022-11-22,16198.25,16676.49,16144.79,16590.98,66057.37,1087435133.37,2022
2022-11-23,16590.98,16787.9,16453.52,16588.46,37641.28,624934230.62,2022
2022-11-24,16588.46,16605.86,16336.71,16508.33,34733.48,572460119.25,2022
2022-11-25,16508.33,16687.21,16382.61,16451.53,20929.5,346443601.6,2022
2022-11-26,16451.53,16587.18,16401.91,16420.87,18193.37,300543689.5,2022
2022-11-27,16420.87,16477.82,16000.76,16207.01,53565.6,867757025.61,2022
2022-11-28,16207.01,16528.39,16096.7,16431.79,50846.01,833578637.87,2022
2022-11-29,16431.79,17216.6,16424.76,17162.35,86349.91,1460126671.64,2022
2022-11-30,17162.35,17255.22,16865.92,16978.64,57361.34,978462617.82,2022
