Date,Open,High,Low,Close,Volume_From,Volume_To,Year
2013-06-01,129.3,130.1,115.0,122.5,101114.74,12332357.62,2013
2013-06-02,122.5,122.78,115.11,120.74,28795.29,3426873.4,2013
2013-06-03,120.74,123.99,118.79,121.4,21749.73,2633256.94,2013
2013-06-04,121.4,123.5,119.5,121.9,16591.69,2015275.84,2013
2013-06-05,121.9,123.3,117.0,118.97,21921.97,2623564.82,2013
2013-06-06,118.97,119.13,106.15,111.0,65643.28,7357062.32,2013
2013-06-07,111.0,113.19,107.0,107.89,17113.57,1862090.61,2013
2013-06-08,107.89,108.99,88.0,100.44,149250.92,14628128.89,2013
2013-06-09,100.44,110.63,95.0,106.35,64125.61,6764668.73,2013
2013-06-10,106.35,109.6,103.23,109.0,15933.45,1704624.52,2013
2013-06-11,109.0,112.25,106.0,108.78,17540.54,1916593.99,2013
2013-06-12,108.78,110.3,100.3,103.95,30276.66,3186391.58,2013
2013-06-13,103.95,104.7,97.1,99.99,35923.53,3615245.12,2013
2013-06-14,99.99,103.7,97.5,99.8,22476.84,2257850.79,2013
2013-06-15,99.8,101.75,98.9,99.9,8619.58,861313.23,2013
2013-06-16,99.9,102.4,98.9,101.95,15024.77,1516435.36,2013
2013-06-17,101.95,113.3,101.03,107.35,60446.31,6491826.47,2013
2013-06-18,107.35,110.99,104.66,108.25,17421.0,1879212.32,2013
2013-06-19,108.25,114.48,107.12,111.29,42909.53,4774161.1,2013
2013-06-20,111.29,115.01,107.56,109.5,37916.61,4221551.74,2013
2013-06-21,109.5,109.96,107.51,108.2,7196.65,781056.97,2013
2013-06-22,108.2,109.0,106.2,107.9,10974.21,1179572.74,2013
2013-06-23,107.9,108.33,100.76,102.1,28755.72,2970209.43,2013
2013-06-24,102.1,109.98,100.0,103.33,93495.87,9737161.74,2013
2013-06-25,103.33,105.49,101.83,104.0,13074.01,1361155.01,2013
2013-06-26,104.0,104.0,100.06,101.74,14516.46,1481838.89,2013
2013-06-27,101.74,101.79,92.25,94.66,47455.09,4594020.57,2013
2013-06-28,94.66,100.44,93.0,95.0,25419.63,2457873.24,2013
2013-06-29,95.0,98.12,93.85,97.51,8488.32,822038.9,2013
2013-06-30,97.51,98.18,86.01,88.05,52796.2,4817325.36,2013
2013-07-01,88.05,92.57,87.51,90.51,27396.38,2466507.43,2013
2013-07-02,90.51,91.2,76.0,78.89,73017.06,6073317.69,2013
2013-07-03,78.89,84.27,72.0,80.2,63440.37,4966499.64,2013
2013-07-04,80.2,80.6,65.42,68.5,90767.53,6454413.42,2013
2013-07-05,68.5,75.0,66.81,69.66,40793.42,2866037.15,2013
2013-07-06,69.66,77.0,66.6,76.5,42847.02,3032307.79,2013
2013-07-07,76.5,80.0,72.46,76.0,58514.64,4503253.45,2013
2013-07-08,76.0,78.3,72.51,76.7,32217.4,2437106.04,2013
2013-07-09,76.7,89.84,75.53,88.0,59672.71,4916740.89,2013
2013-07-10,88.0,90.7,85.0,88.98,35244.01,3084484.64,2013
2013-07-11,88.98,104.17,88.0,93.99,101213.45,9759561.48,2013
2013-07-12,93.99,98.32,87.76,98.32,34261.15,3186590.74,2013
2013-07-13,98.32,99.0,92.86,94.42,12218.47,1171458.48,2013
2013-07-14,94.42,101.94,93.11,98.89,34121.74,3366165.02,2013
2013-07-15,98.89,100.73,96.0,97.1,15900.43,1560692.7,2013
2013-07-16,97.1,100.0,96.18,98.5,16680.42,1642097.6,2013
2013-07-17,98.5,98.8,86.2,90.07,58919.25,5358091.05,2013
2013-07-18,90.07,95.2,87.6,92.09,26957.55,2474448.15,2013
2013-07-19,92.09,93.1,89.27,89.82,9066.0,829452.96,2013
2013-07-20,89.82,92.0,88.0,92.0,8614.05,769333.68,2013
2013-07-21,92.0,92.0,89.8,91.6,8215.9,751344.12,2013
2013-07-22,91.6,97.13,91.6,95.56,23790.42,2251574.55,2013
2013-07-23,95.56,95.99,92.3,95.09,13827.2,1304035.34,2013
2013-07-24,95.09,97.48,93.57,96.95,21666.37,2086771.46,2013
2013-07-25,96.95,97.48,96.0,96.02,10435.8,1004832.58,2013
2013-07-26,96.02,97.0,93.0,94.4,14637.48,1383243.82,2013
2013-07-27,94.4,100.58,94.0,98.78,42022.37,4137932.56,2013
2013-07-28,98.78,102.85,98.45,101.48,23930.02,2412405.74,2013
2013-07-29,101.48,107.99,100.47,107.96,26911.77,2793637.02,2013
2013-07-30,107.96,111.65,103.55,106.21,44785.6,4838033.8,2013
2013-07-31,106.21,108.0,103.0,104.0,13994.49,1473502.4,2013
2013-08-01,104.0,108.0,101.21,104.5,26584.85,2793208.56,2013
2013-08-02,104.5,105.89,102.0,104.95,8342.92,866021.18,2013
2013-08-03,104.95,106.0,103.5,105.12,6101.21,639772.27,2013
2013-08-04,105.12,107.77,105.0,106.72,14507.93,1543737.67,2013
2013-08-05,106.72,107.5,105.11,106.56,12234.57,1301008.13,2013
2013-08-06,106.56,106.96,105.22,105.99,6791.45,719935.22,2013
2013-08-07,105.99,106.65,100.96,103.05,23221.29,2397802.03,2013
2013-08-08,103.05,105.79,101.94,102.8,10979.39,1133150.53,2013
2013-08-09,102.8,103.9,102.38,103.0,3411.33,351636.37,2013
2013-08-10,103.0,105.19,102.7,105.0,7870.9,820721.72,2013
2013-08-11,105.0,108.12,103.5,106.81,19141.6,2030771.27,2013
2013-08-12,106.81,109.64,104.5,109.6,17808.47,1912320.25,2013
2013-08-13,109.6,115.0,108.0,112.56,49406.68,5567652.07,2013
2013-08-14,112.56,113.32,108.78,109.99,14794.82,1643457.67,2013
2013-08-15,109.99,112.3,108.21,108.99,12567.48,1378751.98,2013
2013-08-16,108.99,114.0,108.23,112.75,12258.66,1373044.65,2013
2013-08-17,112.75,114.69,112.0,113.38,9324.88,1059845.23,2013
2013-08-18,113.38,123.75,111.77,118.5,51420.13,6088398.47,2013
2013-08-19,118.5,123.01,116.82,121.2,23213.86,2803868.53,2013
2013-08-20,121.2,125.0,119.68,123.3,29616.91,3637947.82,2013
2013-08-21,123.3,124.49,120.54,122.0,12815.39,1563933.74,2013
2013-08-22,122.0,122.0,118.44,118.51,18231.25,2180668.6,2013
2013-08-23,118.51,121.39,118.02,119.6,8370.82,1001638.16,2013
2013-08-24,119.6,122.99,119.14,122.11,7101.52,864221.29,2013
2013-08-25,122.11,122.97,119.92,120.11,10115.28,1226894.28,2013
2013-08-26,120.11,133.0,120.0,131.29,52815.73,6753064.35,2013
2013-08-27,131.29,131.72,128.02,128.76,11556.09,1498911.33,2013
2013-08-28,128.76,131.2,128.18,129.3,7362.92,950327.42,2013
2013-08-29,129.3,142.76,128.56,138.03,44989.75,6130666.31,2013
2013-08-30,138.03,148.7,135.89,141.0,30617.8,4379539.86,2013
2013-08-31,141.0,147.29,141.0,146.01,13933.38,2012831.97,2013
2013-09-01,146.01,148.5,142.11,144.0,10444.51,1515953.55,2013
2013-09-02,144.0,148.91,142.2,144.0,15761.47,2289067.06,2013
2013-09-03,144.0,145.8,130.09,132.51,27617.96,3789771.82,2013
2013-09-04,132.51,137.97,127.24,130.2,25687.39,3388171.05,2013
2013-09-05,130.2,134.0,121.9,121.9,18159.82,2306510.21,2013
2013-09-06,121.9,131.02,121.25,128.99,13551.3,1711444.13,2013
2013-09-07,128.99,129.87,124.06,126.32,7127.43,898013.73,2013
2013-09-08,126.32,137.48,124.0,133.1,28172.62,3713063.37,2013
2013-09-09,133.1,136.02,131.38,132.62,7833.1,1046934.17,2013
2013-09-10,132.62,145.9,127.5,142.1,40468.78,5561047.26,2013
2013-09-11,142.1,145.52,137.51,139.35,19360.48,2726354.36,2013
2013-09-12,139.35,145.6,137.82,140.66,18892.27,2701141.02,2013
2013-09-13,140.66,142.0,136.5,136.71,8361.6,1162873.31,2013
2013-09-14,136.71,141.0,135.04,138.3,6197.92,852533.92,2013
2013-09-15,138.3,142.23,137.9,139.42,9267.74,1295814.54,2013
2013-09-16,139.42,141.37,138.0,139.15,8242.27,1149306.12,2013
2013-09-17,139.15,142.0,139.01,140.41,8189.61,1148501.39,2013
2013-09-18,140.41,141.2,131.14,135.05,19769.45,2695293.89,2013
2013-09-19,135.05,137.28,131.0,133.81,9923.67,1334825.55,2013
2013-09-20,133.81,135.99,132.0,134.38,4441.25,594385.99,2013
2013-09-21,134.38,135.0,131.0,134.0,5570.74,739648.9,2013
2013-09-22,134.0,135.0,132.0,133.4,4464.49,596235.7,2013
2013-09-23,133.4,136.59,132.5,134.78,6929.87,932097.52,2013
2013-09-24,134.78,138.0,134.7,135.01,8243.79,1122963.75,2013
2013-09-25,135.01,139.0,134.71,137.1,5222.84,712709.65,2013
2013-09-26,137.1,142.66,134.83,138.93,25900.19,3593626.81,2013
2013-09-27,138.93,143.0,138.02,142.5,12989.28,1827958.48,2013
2013-09-28,142.5,145.81,141.36,143.88,17790.6,2567567.39,2013
2013-09-29,143.88,145.81,138.12,141.9,12845.12,1825855.17,2013
2013-09-30,141.9,144.44,139.41,140.3,7709.57,1092164.83,2013
2013-10-01,140.3,141.93,109.7,123.0,110147.64,13742025.51,2013
2013-10-02,123.0,132.0,120.1,130.99,34445.57,4386579.6,2013
2013-10-03,130.99,139.8,128.5,136.82,17710.25,2387682.76,2013
2013-10-04,136.82,138.0,135.3,136.7,4479.67,611381.98,2013
2013-10-05,136.7,138.0,134.1,137.8,4660.13,634031.0,2013
2013-10-06,137.8,139.0,135.12,135.8,7362.35,1006277.91,2013
2013-10-07,135.8,137.78,135.65,136.49,5227.21,707471.17,2013
2013-10-08,136.49,142.1,135.8,139.5,17494.19,2431349.34,2013
2013-10-09,139.5,141.69,138.51,140.41,11075.87,1551392.78,2013
2013-10-10,140.41,141.85,138.87,140.1,7250.91,1013106.32,2013
2013-10-11,140.1,143.05,139.39,142.89,11024.42,1559472.71,2013
2013-10-12,142.89,147.65,141.5,147.53,16167.47,2342049.46,2013
2013-10-13,147.53,153.69,146.03,151.37,29993.56,4512823.6,2013
2013-10-14,151.37,158.1,150.62,158.09,15730.1,2416464.87,2013
2013-10-15,158.09,162.99,144.2,152.82,42783.96,6636228.59,2013
2013-10-16,152.82,159.94,150.75,157.59,15875.81,2470394.92,2013
2013-10-17,157.59,168.29,156.49,168.28,25893.02,4225505.93,2013
2013-10-18,168.28,195.8,167.08,183.15,55275.66,10000685.93,2013
2013-10-19,183.15,186.1,177.24,186.1,11418.11,2087108.13,2013
2013-10-20,186.1,197.37,183.18,192.78,24102.06,4613540.34,2013
2013-10-21,192.78,205.5,192.79,202.99,33864.61,6761835.59,2013
2013-10-22,202.99,227.98,200.7,227.97,39894.52,8526441.87,2013
2013-10-23,227.97,233.38,175.3,206.98,96749.13,19649229.29,2013
2013-10-24,206.98,208.97,176.6,197.88,36749.63,6934330.09,2013
2013-10-25,197.88,198.41,186.99,188.56,12085.53,2322934.87,2013
2013-10-26,188.56,207.81,188.95,206.91,13158.09,2633454.44,2013
2013-10-27,206.91,209.79,200.42,206.9,11072.23,2287257.98,2013
2013-10-28,206.9,216.5,204.2,216.0,10016.58,2119311.77,2013
2013-10-29,216.0,216.49,203.99,208.0,13472.97,2853902.33,2013
2013-10-30,208.0,214.99,205.43,211.17,5289.31,1121246.74,2013
2013-10-31,211.17,214.95,209.71,213.43,5882.59,1251780.71,2013
2013-11-01,213.43,214.86,211.0,211.69,4877.16,1041300.28,2013
2013-11-02,211.69,226.95,212.1,224.0,12274.4,2694954.86,2013
2013-11-03,224.0,238.98,221.95,238.16,18057.57,4167915.27,2013
2013-11-04,238.16,258.87,229.0,251.3,45100.26,11094612.74,2013
2013-11-05,251.3,272.52,251.41,264.1,38815.71,10223786.59,2013
2013-11-06,264.1,324.21,263.6,309.65,86133.24,25582885.97,2013
2013-11-07,309.65,358.0,308.01,355.0,44632.99,15072022.33,2013
2013-11-08,355.0,394.99,339.99,367.79,49910.0,18427776.08,2013
2013-11-09,367.79,372.52,289.96,336.32,74252.72,24225281.95,2013
2013-11-10,336.32,375.99,321.41,362.98,17999.67,6330618.38,2013
2013-11-11,362.98,391.79,358.97,380.04,22027.67,8309810.54,2013
2013-11-12,380.04,444.97,372.17,434.85,36015.4,14780190.21,2013
2013-11-13,434.85,447.49,402.54,433.4,31406.18,13453174.7,2013
2013-11-14,433.4,457.92,412.97,433.92,28126.4,12273745.93,2013
2013-11-15,433.92,476.94,427.98,461.96,19134.6,8737836.16,2013
2013-11-16,461.96,536.75,456.98,528.3,26718.7,13340495.56,2013
2013-11-17,528.3,787.93,521.98,785.43,72071.71,45461600.44,2013
2013-11-18,785.43,900.92,502.61,645.69,99101.83,69095497.89,2013
2013-11-19,645.69,649.99,453.29,637.97,91594.45,50748177.23,2013
2013-11-20,637.97,784.32,595.19,764.91,38732.06,27128283.04,2013
2013-11-21,764.91,821.99,682.28,802.0,30150.23,22686962.77,2013
2013-11-22,802.0,890.03,799.54,832.5,21314.0,17908081.43,2013
2013-11-23,832.5,854.99,745.21,795.01,25948.64,20776035.16,2013
2013-11-24,795.01,849.99,758.95,829.99,26381.41,21438670.96,2013
2013-11-25,829.99,974.96,825.08,969.96,31613.86,28285852.13,2013
2013-11-26,969.96,1094.78,914.27,1079.89,37859.08,37868643.04,2013
2013-11-27,1079.89,1224.48,1032.06,1101.38,37396.83,42912383.44,2013
2013-11-28,1101.38,1241.92,1049.96,1206.93,38706.56,45030632.96,2013
2013-11-29,1206.93,1232.94,1150.16,1205.66,15096.04,18266602.22,2013
2013-11-30,1205.66,1216.84,840.27,1004.39,79921.89,83244488.59,2013
2013-12-01,1004.39,1117.73,974.97,1096.56,37044.53,39234863.12,2013
2013-12-02,1096.56,1185.63,1064.91,1154.86,19341.01,21865760.51,2013
2013-12-03,1154.86,1239.7,1131.35,1237.55,16296.85,19409766.71,2013
2013-12-04,1237.55,1239.86,869.99,1106.35,58443.73,62292919.16,2013
2013-12-05,1106.35,1118.93,800.07,845.02,53517.57,50747162.61,2013
2013-12-06,845.02,895.96,576.03,697.02,97662.51,70727083.16,2013
2013-12-07,697.02,828.96,653.03,803.96,31210.25,23044397.34,2013
2013-12-08,803.96,980.03,787.73,918.95,27625.6,24553208.51,2013
2013-12-09,918.95,1067.7,911.96,1033.72,22103.22,21734994.03,2013
2013-12-10,1033.72,1056.76,856.06,919.93,24360.35,23051224.54,2013
2013-12-11,919.93,940.98,839.51,899.98,9913.21,8798283.62,2013
2013-12-12,899.98,989.89,882.11,936.77,17372.49,16173632.88,2013
2013-12-13,936.77,947.93,875.11,908.94,11589.8,10532106.73,2013
2013-12-14,908.94,927.9,837.98,919.88,15165.03,13302074.9,2013
2013-12-15,919.88,924.94,714.03,759.92,41325.66,32899151.97,2013
2013-12-16,759.92,779.96,678.88,714.97,31714.24,22933905.57,2013
2013-12-17,714.97,716.99,454.86,540.98,110503.1,62529030.46,2013
2013-12-18,540.98,745.96,522.44,731.95,45761.94,29980041.32,2013
2013-12-19,731.95,774.39,621.25,649.96,34767.79,24291048.02,2013
2013-12-20,649.96,690.0,610.0,640.48,14728.3,9550420.56,2013
2013-12-21,640.48,699.91,614.95,639.49,11630.96,7693603.71,2013
2013-12-22,639.49,724.92,631.01,713.24,15066.3,10210388.76,2013
2013-12-23,713.24,729.94,665.98,702.75,10945.64,7647250.76,2013
2013-12-24,702.75,709.95,673.93,707.25,5343.91,3721814.74,2013
2013-12-25,707.25,829.63,707.21,801.98,23529.7,18209291.31,2013
2013-12-26,801.98,836.83,767.87,803.05,13884.58,11073604.45,2013
2013-12-27,803.05,805.97,715.6,761.99,13341.62,10127883.44,2013
2013-12-28,761.99,803.95,734.98,784.96,7035.87,5448579.59,2013
2013-12-29,784.96,818.83,780.96,804.83,10482.78,8411786.62,2013
2013-12-30,804.83,813.94,776.96,805.94,9167.06,7294004.88,2013
2013-12-31,805.94,829.93,770.97,815.94,10757.23,8663855.98,2013
