Date,Open,High,Low,Close,Volume_From,Volume_To,Year
2014-02-27,596.49,599.0,570.0,573.94,505.86,321170.16,2014
2014-02-28,573.94,564.07,262.77,557.39,404.38,250331.34,2014
2014-03-01,557.39,562.93,541.54,544.56,826.76,469498.62,2014
2014-03-02,544.56,695.44,545.42,662.18,1263.06,794976.61,2014
2014-03-03,662.18,686.22,645.16,661.85,1365.98,947328.84,2014
2014-03-04,661.85,665.97,636.77,658.3,1259.48,855787.67,2014
2014-03-05,658.3,661.83,636.22,648.26,2067.16,1367401.19,2014
2014-03-06,648.26,655.2,600.31,616.73,2336.74,1498290.21,2014
2014-03-07,616.73,625.68,588.58,609.21,2166.01,1335982.88,2014
2014-03-08,609.21,637.6,598.51,627.05,1950.45,1209993.27,2014
2014-03-09,627.05,633.68,594.7,612.97,2627.73,1648979.94,2014
2014-03-10,612.97,619.7,599.92,608.69,2432.39,1520733.14,2014
2014-03-11,608.69,640.79,608.2,619.43,3194.67,2022394.16,2014
2014-03-12,619.43,636.13,616.06,625.04,3410.64,2168407.82,2014
2014-03-13,625.04,631.23,610.61,614.03,4001.32,2514218.73,2014
2014-03-14,614.03,628.83,609.18,624.03,3461.06,2168732.02,2014
2014-03-15,624.03,627.28,613.17,619.14,3296.37,2055390.73,2014
2014-03-16,619.14,622.49,602.74,606.38,3576.51,2227123.89,2014
2014-03-17,606.38,611.72,585.66,598.93,3654.27,2234320.09,2014
2014-03-18,598.93,607.08,590.14,594.96,3579.25,2164735.67,2014
2014-03-19,594.96,598.41,560.35,565.99,4241.08,2471474.64,2014
2014-03-20,565.99,587.42,540.22,549.6,3822.85,2173864.98,2014
2014-03-21,549.6,569.96,537.16,564.34,3765.57,2078360.18,2014
2014-03-22,564.34,564.32,538.63,551.16,4134.15,2286135.32,2014
2014-03-23,551.16,572.52,531.27,567.56,3668.42,2024402.74,2014
2014-03-24,567.56,569.66,550.43,562.89,3866.46,2172190.32,2014
2014-03-25,562.89,575.42,546.26,562.45,3704.69,2087611.57,2014
2014-03-26,562.45,567.75,460.45,460.45,3782.96,2010894.71,2014
2014-03-27,460.45,514.95,453.75,482.61,4113.87,2022261.85,2014
2014-03-28,482.61,494.28,473.78,477.11,4284.5,2087784.21,2014
2014-03-29,477.11,479.04,424.03,446.92,3860.41,1769770.42,2014
2014-03-30,446.92,473.43,422.49,444.66,4149.05,1850592.76,2014
2014-03-31,444.66,487.35,438.03,463.45,3969.98,1845836.41,2014
2014-04-01,463.45,480.27,409.25,424.37,4382.38,2004152.9,2014
2014-04-02,424.37,448.74,386.67,436.31,4022.93,1708540.89,2014
2014-04-03,436.31,456.46,415.51,444.36,2565.03,1127311.11,2014
2014-04-04,444.36,461.17,439.37,456.63,1158.02,529964.03,2014
2014-04-05,456.63,472.38,446.3,455.69,3591.85,1644846.68,2014
2014-04-06,455.69,485.06,447.98,462.38,3954.49,1847982.3,2014
2014-04-07,462.38,480.69,457.57,466.56,3906.04,1839605.16,2014
2014-04-08,466.56,479.66,451.07,457.34,3881.54,1809262.89,2014
2014-04-09,457.34,463.45,384.63,384.63,3647.72,1547153.29,2014
2014-04-10,384.63,450.4,355.71,435.14,5162.96,2175242.95,2014
2014-04-11,435.14,469.83,428.02,437.65,5188.34,2293511.2,2014
2014-04-12,437.65,454.15,409.85,427.6,4972.43,2143146.77,2014
2014-04-13,427.6,497.83,420.08,478.38,7624.33,3546258.23,2014
2014-04-14,478.38,526.63,466.43,526.43,7999.66,3945871.12,2014
2014-04-15,526.43,549.05,496.08,536.95,8059.05,4192651.96,2014
2014-04-16,536.95,537.03,486.89,502.0,8003.07,4097576.42,2014
2014-04-17,502.0,512.15,472.0,485.52,8359.97,4112826.37,2014
2014-04-18,485.52,516.89,473.16,506.02,8375.39,4154929.41,2014
2014-04-19,506.02,522.22,488.69,498.51,7684.61,3879198.08,2014
2014-04-20,498.51,524.67,490.66,495.16,7351.96,3688692.95,2014
2014-04-21,495.16,520.51,483.39,487.91,5681.23,2824567.04,2014
2014-04-22,487.91,509.96,482.25,487.3,4743.76,2340457.5,2014
2014-04-23,487.3,507.33,477.22,500.29,4227.98,2075376.08,2014
2014-04-24,500.29,502.49,438.33,464.49,6445.92,3000226.26,2014
2014-04-25,464.49,468.68,448.57,457.87,6894.1,3157540.11,2014
2014-04-26,457.87,461.4,437.39,443.18,6960.48,3154922.76,2014
2014-04-26,457.87,461.4,437.39,443.18,6960.48,3154922.76,2014
2014-04-27,443.18,451.12,420.78,441.92,4543.04,2004954.25,2014
2014-04-28,441.92,453.78,430.71,446.12,3721.09,1670352.0,2014
2014-04-29,446.12,452.64,430.89,445.63,4084.26,1831533.23,2014
2014-04-30,445.63,464.49,444.51,460.13,4198.81,1915772.6,2014
2014-05-01,460.13,463.38,442.0,453.67,3377.59,1532239.38,2014
2014-05-02,453.67,454.2,429.09,438.65,2576.42,1143291.68,2014
2014-05-03,438.65,446.61,428.79,436.05,3373.67,1470650.15,2014
2014-05-04,436.05,443.86,426.37,430.87,3042.43,1328247.91,2014
2014-05-05,430.87,434.95,420.23,432.19,4184.68,1809731.58,2014
2014-05-06,432.19,458.78,423.55,446.55,5031.0,2209759.82,2014
2014-05-07,446.55,455.5,439.5,441.11,2543.19,1134338.74,2014
2014-05-08,441.11,455.78,438.5,445.45,2266.91,1013830.03,2014
2014-05-09,445.45,459.46,441.43,451.9,446.84,210112.72,2014
2014-05-10,451.9,455.4,429.02,433.23,1890.97,845213.87,2014
2014-05-11,433.23,441.07,430.19,438.21,1386.7,610287.27,2014
2014-05-12,438.21,442.27,432.74,433.92,2651.68,1164049.43,2014
2014-05-13,433.92,444.28,433.88,442.63,2200.61,978031.93,2014
2014-05-14,442.63,450.03,441.47,448.1,2169.07,989003.27,2014
2014-05-15,448.1,455.15,441.86,453.63,1758.25,799913.51,2014
2014-05-16,453.63,455.94,452.23,452.79,1704.83,776390.65,2014
2014-05-17,452.79,454.0,449.04,450.14,1449.47,653912.75,2014
2014-05-18,450.14,451.69,441.2,443.9,1351.0,602742.49,2014
2014-05-19,443.9,486.23,437.25,484.57,1899.12,883359.54,2014
2014-05-20,484.57,495.21,481.73,488.84,1394.82,689104.32,2014
2014-05-21,488.84,519.25,485.55,515.36,3124.47,1589075.16,2014
2014-05-22,515.36,540.88,515.18,518.09,2763.64,1457339.18,2014
2014-05-23,518.09,526.65,510.42,520.46,2857.47,1492790.86,2014
2014-05-24,520.46,575.19,520.53,570.44,1873.75,1037758.33,2014
2014-05-25,570.44,586.41,564.65,582.01,2958.74,1712997.86,2014
2014-05-26,582.01,586.22,555.28,570.1,3353.12,1947436.25,2014
2014-05-27,570.1,581.81,562.56,570.84,3569.69,2054559.38,2014
2014-05-28,570.84,573.83,557.7,564.42,3734.36,2121556.72,2014
2014-05-29,564.42,613.26,564.02,612.35,6205.87,3688564.78,2014
2014-05-30,612.35,629.04,604.73,627.91,4409.91,2738340.83,2014
2014-05-31,627.91,674.98,621.95,649.79,3552.12,2322782.86,2014
2014-06-01,649.79,662.63,625.46,655.49,4134.25,2650871.52,2014
2014-06-02,655.49,676.47,631.42,669.43,4360.3,2883100.21,2014
2014-06-03,669.43,669.78,602.1,638.93,5597.3,3601867.65,2014
2014-06-04,638.93,665.39,635.59,660.18,2761.43,1825395.47,2014
2014-06-05,660.18,663.84,647.12,650.41,6035.98,3978265.23,2014
2014-06-06,650.41,659.77,641.02,651.67,1968.61,1298892.32,2014
2014-06-07,651.67,658.88,648.67,651.05,3313.68,2167689.11,2014
2014-06-08,651.05,652.12,639.08,644.35,3258.34,2126014.84,2014
2014-06-09,644.35,661.44,641.68,655.62,3558.54,2340867.13,2014
2014-06-10,655.62,663.04,642.28,642.95,3800.84,2491455.0,2014
2014-06-11,642.95,643.8,591.12,597.13,4586.48,2928622.01,2014
2014-06-12,597.13,619.14,594.87,610.35,7545.7,4612164.04,2014
2014-06-13,610.35,613.77,563.68,583.42,4999.15,2985483.68,2014
2014-06-14,583.42,587.83,560.85,582.29,3942.88,2272289.86,2014
2014-06-15,582.29,606.14,580.45,599.08,3991.36,2403694.57,2014
2014-06-16,599.08,608.43,594.86,605.09,2999.39,1820590.33,2014
2014-06-17,605.09,614.4,603.61,606.21,3312.07,2037434.53,2014
2014-06-18,606.21,612.58,598.67,600.17,5601.33,3433287.5,2014
2014-06-19,600.17,602.05,587.1,590.75,2153.94,1312852.79,2014
2014-06-20,590.75,599.21,584.82,597.04,2282.89,1373722.22,2014
2014-06-21,597.04,610.08,591.99,603.62,2036.79,1240859.44,2014
2014-06-22,603.62,604.65,582.86,591.17,2652.78,1594834.62,2014
2014-06-23,591.17,595.65,585.41,588.77,3077.48,1840620.26,2014
2014-06-24,588.77,589.56,566.88,568.45,3090.79,1797681.03,2014
2014-06-25,568.45,582.71,565.85,582.7,4147.81,2401035.72,2014
2014-06-26,582.7,603.94,580.14,602.23,3388.65,2015064.28,2014
2014-06-27,602.23,608.76,593.97,597.56,2938.93,1778752.3,2014
2014-06-28,597.56,604.28,593.19,601.06,2892.18,1736172.85,2014
2014-06-29,601.06,637.28,596.55,635.14,3832.86,2394861.38,2014
2014-06-30,635.14,652.54,634.09,643.19,4106.32,2675353.96,2014
2014-07-01,643.19,652.1,604.58,645.72,4784.21,3099761.96,2014
2014-07-02,645.72,646.4,633.58,638.03,4010.26,2580980.48,2014
2014-07-03,638.03,642.22,623.04,623.96,3601.75,2291612.17,2014
2014-07-04,623.96,627.8,619.69,622.96,3247.38,2034965.63,2014
2014-07-05,622.96,629.44,622.65,626.65,2700.79,1698242.23,2014
2014-07-06,626.65,627.93,607.32,613.6,2529.86,1590944.74,2014
2014-07-07,613.6,619.65,609.35,615.32,3206.28,2004899.12,2014
2014-07-08,615.32,623.82,610.53,623.0,3066.24,1920482.89,2014
2014-07-09,623.0,624.95,611.66,618.39,3604.7,2253171.2,2014
2014-07-10,618.39,633.62,616.11,632.9,3124.17,1969199.34,2014
2014-07-11,632.9,638.59,625.9,635.9,3433.0,2179286.05,2014
2014-07-12,635.9,638.64,627.54,628.03,1703.49,1082830.37,2014
2014-07-13,628.03,628.99,616.06,618.32,2553.73,1601572.72,2014
2014-07-14,618.32,624.42,617.3,619.6,3693.18,2310446.24,2014
2014-07-15,619.6,622.36,614.15,614.8,2997.32,1873008.17,2014
2014-07-16,614.8,632.55,610.01,626.58,2922.04,1833775.87,2014
2014-07-17,626.58,630.15,617.92,627.47,3344.66,2109225.77,2014
2014-07-18,627.47,634.14,625.14,627.04,3961.13,2505181.18,2014
2014-07-19,627.04,627.93,619.96,620.98,2302.87,1442853.55,2014
2014-07-20,620.98,625.93,615.02,625.13,2534.07,1596614.67,2014
2014-07-21,625.13,628.81,620.0,622.53,3277.44,2068876.01,2014
2014-07-22,622.53,624.99,621.0,621.69,2170.81,1372935.87,2014
2014-07-23,621.69,621.96,599.38,601.87,4740.92,2896094.23,2014
2014-07-24,601.87,609.06,597.4,600.5,5919.22,3592179.37,2014
2014-07-25,600.5,602.98,593.25,596.0,3478.73,2095634.61,2014
2014-07-26,596.0,601.49,593.69,595.03,3530.72,2118021.68,2014
2014-07-27,595.03,597.49,578.14,587.93,2331.14,1391966.02,2014
2014-07-28,587.93,591.28,579.53,585.77,6719.13,3962906.1,2014
2014-07-29,585.77,586.13,564.18,564.64,4103.24,2397473.33,2014
2014-07-30,564.64,593.73,564.01,589.52,3523.28,2057947.94,2014
2014-07-31,589.52,603.99,586.43,598.78,8925.21,5356663.39,2014
2014-08-01,598.78,598.91,587.42,591.72,2122.58,1278807.32,2014
2014-08-02,591.72,592.06,580.62,588.94,1263.34,752201.76,2014
2014-08-03,588.94,595.09,586.49,592.77,3415.53,2047890.49,2014
2014-08-04,592.77,594.25,585.44,588.76,4085.09,2429310.9,2014
2014-08-05,588.76,593.79,587.2,589.77,3009.97,1785940.76,2014
2014-08-06,589.77,595.08,587.92,592.8,2504.42,1485017.95,2014
2014-08-07,592.8,608.2,592.08,595.85,3105.95,1873039.39,2014
2014-08-08,595.85,595.56,587.41,589.52,1418.03,843722.69,2014
2014-08-09,589.52,596.64,588.06,592.06,1337.97,796584.42,2014
2014-08-10,592.06,593.62,571.72,575.89,2569.39,1512262.72,2014
2014-08-11,575.89,578.29,561.98,567.66,3325.01,1894843.87,2014
2014-08-12,567.66,573.51,523.15,542.1,4818.58,2659458.34,2014
2014-08-13,542.1,544.94,495.94,504.8,10880.44,5608470.79,2014
2014-08-14,504.8,515.24,483.21,496.45,4767.38,2407799.63,2014
2014-08-15,496.45,524.25,483.24,522.01,3870.22,1956441.61,2014
2014-08-16,522.01,524.71,478.22,485.5,3143.96,1584568.58,2014
2014-08-17,485.5,493.26,449.95,462.18,6378.17,2991012.04,2014
2014-08-18,462.18,487.05,455.8,485.12,5120.41,2458098.82,2014
2014-08-19,485.12,521.84,468.51,516.78,5886.41,2965577.49,2014
2014-08-20,516.78,537.17,511.36,517.94,5645.78,2974478.96,2014
2014-08-21,517.94,524.44,500.57,516.1,6026.98,3116862.95,2014
2014-08-22,516.1,516.82,493.98,497.68,3130.85,1596652.49,2014
2014-08-23,497.68,514.82,496.81,509.71,2533.3,1294320.61,2014
2014-08-24,509.71,511.33,499.71,502.93,2737.95,1409621.07,2014
2014-08-25,502.93,516.04,501.81,512.56,3530.19,1831000.54,2014
2014-08-26,512.56,527.37,512.66,515.23,3785.72,1982424.62,2014
2014-08-27,515.23,521.59,503.34,510.75,4465.72,2307082.42,2014
2014-08-28,510.75,515.18,506.69,512.56,3641.78,1876846.6,2014
2014-08-29,512.56,512.91,503.12,505.96,2631.22,1337420.67,2014
2014-08-30,505.96,508.34,478.31,481.78,6094.87,2982601.77,2014
2014-08-31,481.78,487.47,471.78,477.19,6785.79,3261178.74,2014
2014-09-01,477.19,486.99,470.54,478.94,6751.24,3291738.72,2014
2014-09-02,478.94,487.29,476.82,480.04,6140.33,3018772.64,2014
2014-09-03,480.04,498.47,476.26,490.99,8807.05,4345165.83,2014
2014-09-04,490.99,495.02,483.07,483.65,6038.09,3013185.15,2014
2014-09-05,483.65,491.38,480.79,484.47,3791.0,1883095.02,2014
2014-09-06,484.47,490.72,478.49,485.75,3562.92,1755360.28,2014
2014-09-07,485.75,487.02,469.5,475.69,8140.06,3948928.43,2014
2014-09-08,475.69,478.6,467.52,474.9,7289.11,3529051.35,2014
2014-09-09,474.9,491.04,471.57,479.7,8292.88,4058785.18,2014
2014-09-10,479.7,488.92,474.57,478.49,6289.68,3086920.26,2014
2014-09-11,478.49,479.71,471.14,477.73,5145.48,2514548.2,2014
2014-09-12,477.73,480.64,474.64,478.17,5274.65,2569793.0,2014
2014-09-13,478.17,480.33,471.96,477.74,4205.73,2031789.95,2014
2014-09-14,477.74,479.28,473.7,477.71,5629.86,2753462.23,2014
2014-09-15,477.71,478.81,463.95,466.75,6522.37,3139554.53,2014
2014-09-16,466.75,469.39,458.27,461.09,7504.98,3522262.8,2014
2014-09-17,461.09,462.26,408.77,424.26,8924.54,3946908.07,2014
2014-09-18,424.26,429.17,386.1,397.67,14968.82,6062707.6,2014
2014-09-19,397.67,427.69,387.5,411.53,14289.35,5919676.64,2014
2014-09-20,411.53,415.07,394.52,401.62,10421.33,4229727.1,2014
2014-09-21,401.62,410.75,398.6,404.09,13514.58,5531782.04,2014
2014-09-22,404.09,445.51,394.75,436.86,17940.15,7490861.6,2014
2014-09-23,436.86,439.19,422.1,423.77,21365.64,9217984.23,2014
2014-09-24,423.77,427.55,409.56,412.29,14627.1,6143388.92,2014
2014-09-25,412.29,416.42,399.7,404.46,12115.07,4966479.77,2014
2014-09-26,404.46,407.07,394.69,399.02,9735.27,3950428.02,2014
2014-09-27,399.02,402.27,374.12,379.08,13937.15,5453338.71,2014
2014-09-28,379.08,389.26,372.63,376.77,20684.56,7924759.6,2014
2014-09-29,376.77,395.18,374.73,388.17,16921.07,6520432.39,2014
2014-09-30,388.17,395.13,381.11,382.84,17730.98,6892843.77,2014
2014-10-01,382.84,385.59,371.2,375.14,14300.82,5471103.72,2014
2014-10-02,375.14,378.22,362.81,363.45,16807.97,6278574.04,2014
2014-10-03,363.45,369.88,327.1,335.32,23035.97,8050734.62,2014
2014-10-04,335.32,344.25,294.92,322.86,29851.16,9512572.11,2014
2014-10-05,322.86,347.94,303.05,331.55,41171.56,13642089.7,2014
2014-10-06,331.55,345.51,321.74,331.65,30173.83,10076018.49,2014
2014-10-07,331.65,351.64,325.43,350.87,21769.57,7413499.73,2014
2014-10-08,350.87,384.61,347.57,360.91,35591.34,13020038.29,2014
2014-10-09,360.91,378.13,353.32,361.71,28410.42,10394856.2,2014
2014-10-10,361.71,370.15,350.49,361.22,13926.45,5049013.74,2014
2014-10-11,361.22,374.57,352.25,373.17,11227.53,4077867.05,2014
2014-10-12,373.17,391.22,366.04,387.32,23576.02,8935310.47,2014
2014-10-13,387.32,407.74,385.72,397.1,28866.7,11549913.84,2014
2014-10-14,397.1,397.87,388.23,393.17,22484.5,8867207.18,2014
2014-10-15,393.17,398.84,371.56,379.77,20785.9,7999668.99,2014
2014-10-16,379.77,384.76,372.42,380.48,16567.87,6324477.58,2014
2014-10-17,380.48,395.71,373.58,390.88,9445.79,3657801.17,2014
2014-10-18,390.88,394.49,383.92,387.28,5325.52,2088508.52,2014
2014-10-19,387.28,387.77,378.42,380.39,10555.47,4075710.38,2014
2014-10-20,380.39,388.24,377.42,382.35,9662.14,3745779.18,2014
2014-10-21,382.35,383.69,376.97,378.93,10531.04,4064736.42,2014
2014-10-22,378.93,381.08,353.48,355.78,19121.88,6999640.64,2014
2014-10-23,355.78,360.87,351.41,355.1,20034.01,7185001.61,2014
2014-10-24,355.1,356.57,341.53,346.72,14042.93,4929757.95,2014
2014-10-25,346.72,356.8,344.19,348.67,11577.83,4076756.1,2014
2014-10-26,348.67,356.35,344.93,350.09,10603.46,3777108.32,2014
2014-10-27,350.09,355.72,348.27,351.06,9430.8,3372185.13,2014
2014-10-28,351.06,352.83,334.72,335.12,12263.9,4259966.32,2014
2014-10-29,335.12,350.38,333.44,344.86,16120.98,5522262.77,2014
2014-10-30,344.86,347.97,336.08,337.87,14003.95,4814121.89,2014
2014-10-31,337.87,339.0,320.74,325.43,13774.48,4540440.63,2014
2014-11-01,325.43,329.76,319.81,322.55,11896.65,3878749.8,2014
2014-11-02,322.55,332.85,321.67,324.24,13433.34,4435458.55,2014
2014-11-03,324.24,328.75,320.11,327.96,15115.03,4955240.5,2014
2014-11-04,327.96,341.98,326.52,338.01,15838.15,5342189.88,2014
2014-11-05,338.01,351.14,335.74,347.67,15649.72,5388972.33,2014
2014-11-06,347.67,351.61,340.18,341.87,15017.27,5215262.11,2014
2014-11-07,341.87,346.29,339.8,343.54,8188.25,2834855.25,2014
2014-11-08,343.54,362.21,341.78,362.04,12627.93,4466556.5,2014
2014-11-09,362.04,374.67,356.6,367.15,22804.61,8387025.99,2014
2014-11-10,367.15,370.99,361.87,365.42,15790.68,5817809.67,2014
2014-11-11,365.42,442.73,365.81,432.03,38528.79,15737081.16,2014
2014-11-12,432.03,480.45,390.88,428.72,58200.73,25304725.28,2014
2014-11-13,428.72,430.18,381.99,396.53,35731.03,14250930.93,2014
2014-11-14,396.53,407.32,367.97,374.86,13328.33,5185270.16,2014
2014-11-15,374.86,390.36,370.54,385.61,14350.82,5497204.23,2014
2014-11-16,385.61,412.33,378.32,384.69,27600.89,10942934.49,2014
2014-11-17,384.69,394.94,371.95,379.16,27093.72,10404772.69,2014
2014-11-18,379.16,389.29,374.26,381.43,19867.47,7592152.68,2014
2014-11-19,381.43,383.03,355.11,357.3,21984.22,8084810.79,2014
2014-11-20,357.3,358.73,343.8,351.77,23467.39,8291129.59,2014
2014-11-21,351.77,364.21,350.51,352.01,12943.87,4632290.66,2014
2014-11-22,352.01,370.59,352.64,365.85,12413.55,4504560.45,2014
2014-11-23,365.85,388.72,361.92,378.85,24564.84,9244691.04,2014
2014-11-24,378.85,395.73,370.64,376.43,45317.22,17405251.28,2014
2014-11-25,376.43,378.27,363.99,365.35,23979.74,8916241.87,2014
2014-11-26,365.35,374.43,364.81,368.83,13849.29,5144146.32,2014
2014-11-27,368.83,383.25,358.37,377.59,43015.35,16118258.33,2014
2014-11-28,377.59,389.3,372.21,376.28,83451.95,31983637.28,2014
2014-11-29,376.28,381.06,372.57,374.93,11289.41,4269105.57,2014
2014-11-30,374.93,383.58,373.02,378.61,19673.15,7481865.14,2014
2014-12-01,378.61,384.87,375.37,380.64,25285.47,9664274.24,2014
2014-12-02,380.64,384.67,373.64,376.96,23504.51,8950322.28,2014
2014-12-03,376.96,380.43,366.24,369.84,25331.17,9521316.14,2014
2014-12-04,369.84,379.7,366.39,377.63,29989.83,11251853.9,2014
2014-12-05,377.63,380.33,372.04,376.26,11072.87,4181319.51,2014
2014-12-06,376.26,377.88,372.46,376.47,8811.71,3334332.18,2014
2014-12-07,376.47,377.36,364.6,364.95,22917.66,8506201.99,2014
2014-12-08,364.95,365.35,343.82,352.19,43827.16,15529628.16,2014
2014-12-09,352.19,354.07,345.09,347.94,27133.46,9535221.36,2014
2014-12-10,347.94,367.13,337.8,347.68,51080.97,18063629.15,2014
2014-12-11,347.68,356.43,346.0,353.4,26850.92,9490205.28,2014
2014-12-12,353.4,353.1,343.81,348.24,19542.41,6837218.94,2014
2014-12-13,348.24,351.59,344.61,349.35,12342.41,4328238.86,2014
2014-12-14,349.35,351.22,343.56,345.37,22160.68,7746836.16,2014
2014-12-15,345.37,346.45,328.88,330.22,38589.75,13001054.77,2014
2014-12-16,330.22,335.67,314.31,320.02,61338.52,19834674.23,2014
2014-12-17,320.02,325.62,303.4,310.34,60516.23,18932813.68,2014
2014-12-18,310.34,320.24,306.36,317.78,41711.62,13119110.69,2014
2014-12-19,317.78,332.62,316.05,330.35,29920.43,9768954.91,2014
2014-12-20,330.35,332.03,320.13,322.63,20668.93,6746131.4,2014
2014-12-21,322.63,335.26,319.89,330.84,35363.79,11694687.77,2014
2014-12-22,330.84,339.32,328.0,335.25,24066.78,8057502.86,2014
2014-12-23,335.25,336.28,320.65,322.4,21524.09,7112691.11,2014
2014-12-24,322.4,323.38,316.3,318.99,15388.54,4926116.3,2014
2014-12-25,318.99,332.88,316.36,329.98,23005.85,7518851.52,2014
2014-12-26,329.98,330.7,311.98,315.34,21631.92,6940336.9,2014
2014-12-27,315.34,322.84,310.5,316.53,20414.2,6482718.73,2014
2014-12-28,316.53,321.61,308.28,314.12,20355.29,6457547.05,2014
2014-12-29,314.12,316.18,309.25,311.27,22777.45,7163083.26,2014
2014-12-30,311.27,319.09,308.89,318.24,20496.34,6472822.84,2014
2014-12-31,318.24,321.36,313.54,314.89,12820.26,4073067.1,2014
