Date,Open,High,Low,Close,Volume_From,Volume_To,Year
2019-02-22,3983.53,4192.39,3948.48,4149.09,57002.5,231174632.28,2019
2019-02-23,4149.09,4221.62,3755.38,3771.62,80391.72,319071544.94,2019
2019-02-24,3771.62,3885.06,3771.53,3845.51,48406.42,185036583.31,2019
2019-02-25,3845.51,3852.66,3791.9,3817.88,33253.08,126868886.89,2019
2019-02-26,3817.88,3851.84,3699.53,3830.72,46011.1,175069054.72,2019
2019-02-27,3830.72,3909.86,3798.0,3823.37,44353.45,170646670.66,2019
2019-02-28,3823.37,3866.12,3822.67,3831.48,26522.34,101774924.71,2019
2019-03-01,3831.48,3846.38,3790.74,3842.94,19283.71,73894412.97,2019
2019-03-02,3842.94,3853.28,3788.04,3812.31,16769.86,64065044.79,2019
2019-03-03,3812.31,3831.01,3705.14,3731.28,39278.22,147245676.28,2019
2019-03-04,3731.28,3893.52,3720.49,3874.18,43262.3,165062256.27,2019
2019-03-05,3874.18,3916.29,3839.39,3874.98,33536.95,129520549.49,2019
2019-03-06,3874.98,3911.76,3853.2,3882.61,37619.38,146201726.67,2019
2019-03-07,3882.61,3932.02,3804.98,3868.02,39428.25,153405087.61,2019
2019-03-08,3868.02,3975.25,3860.66,3947.74,27600.01,108370246.04,2019
2019-03-09,3947.74,3948.21,3897.82,3929.84,17404.16,68252920.53,2019
2019-03-10,3929.84,3941.99,3849.45,3874.89,32708.55,126998648.6,2019
2019-03-11,3874.89,3904.7,3827.23,3888.57,33655.37,130291591.54,2019
2019-03-12,3888.57,3898.25,3853.06,3878.44,27922.69,108286926.77,2019
2019-03-13,3878.44,3922.21,3825.03,3881.44,34554.38,133931876.12,2019
2019-03-14,3881.44,3935.1,3876.17,3927.08,32133.02,125588541.02,2019
2019-03-15,3927.08,4069.11,3924.98,4027.01,41319.81,166216280.52,2019
2019-03-16,4027.01,4030.38,3970.97,3998.0,17033.6,68146133.16,2019
2019-03-17,3998.0,4038.99,3964.31,3988.85,27416.92,109428478.54,2019
2019-03-18,3988.85,4032.04,3972.47,4024.14,29686.2,118919147.36,2019
2019-03-19,4024.14,4064.95,3995.49,4056.75,36862.09,148490744.9,2019
2019-03-20,4056.75,4082.29,3953.53,3996.93,44251.52,178077036.22,2019
2019-03-21,3996.93,4018.21,3984.0,4000.84,22671.75,90726555.79,2019
2019-03-22,4000.84,4019.36,3982.47,4007.21,18486.22,74094017.72,2019
2019-03-23,4007.21,4010.3,3970.35,3994.11,16111.98,64375076.75,2019
2019-03-24,3994.11,4005.29,3887.68,3924.55,34191.84,136398998.18,2019
2019-03-25,3924.55,3943.2,3902.52,3942.22,23873.14,93805733.55,2019
2019-03-26,3942.22,4054.32,3932.79,4045.98,37132.4,149005782.26,2019
2019-03-27,4045.98,4046.44,4014.69,4036.45,25343.13,102296341.19,2019
2019-03-28,4036.45,4122.89,4031.22,4111.38,41843.31,170915132.77,2019
2019-03-29,4111.38,4146.88,4066.87,4118.13,24906.26,102400533.82,2019
2019-03-30,4118.13,4129.43,4098.79,4112.69,13792.73,56727425.19,2019
2019-03-31,4112.69,4164.33,4082.2,4151.32,36921.55,152826759.02,2019
2019-04-01,4151.32,5104.42,4147.7,4906.93,172473.31,814748125.73,2019
2019-04-02,4906.93,5335.7,4831.59,4976.59,159843.43,809158339.99,2019
2019-04-03,4976.59,5071.98,4799.77,4913.36,74544.88,370109007.61,2019
2019-04-04,4913.36,5074.13,4897.61,5047.23,56130.82,280722247.3,2019
2019-04-05,5047.23,5240.19,4938.0,5057.25,54180.91,275839573.8,2019
2019-04-06,5057.25,5266.04,5044.28,5201.16,47200.43,243329883.48,2019
2019-04-07,5201.16,5347.88,5141.23,5294.09,69803.56,366577921.18,2019
2019-04-08,5294.09,5294.09,5159.13,5201.3,48552.25,253577595.39,2019
2019-04-09,5201.3,5460.94,5178.61,5318.6,65813.81,349643837.46,2019
2019-04-10,5318.6,5343.66,4987.65,5048.56,69622.86,356811374.12,2019
2019-04-11,5048.56,5118.61,4927.62,5081.5,43762.94,220667543.59,2019
2019-04-12,5081.5,5128.96,5056.19,5080.66,23342.24,118956124.9,2019
2019-04-13,5080.66,5186.82,5031.2,5165.59,21193.03,108148233.81,2019
2019-04-14,5165.59,5195.31,4969.31,5037.27,40402.46,205867031.18,2019
2019-04-15,5037.27,5232.03,5029.16,5212.81,40370.0,207311534.31,2019
